Date,Region,City,Customer Type,Channel,Product,Category,Sales Rep,Unit Price,Quantity,Cost Price,COGS,Revenue,Profit
45730,West,Abuja,Corporate,Store,Sofa Classic,Furniture,Grace,320000,7,256000,1792000,2240000,448000
45749,South,Lagos,Retail,Store,Refrigerator R55,Home Appliances,Peter,220000,5,176000,880000,1100000,220000
45736,South,Lagos,Corporate,Store,Printer P50,Electronics,Chidinma,150000,3,120000,360000,450000,90000
45659,West,Lagos,Corporate,Online,Laptop A13,Electronics,David,420000,8,336000,2688000,3360000,672000
45664,East,Abuja,Retail,Online,Refrigerator R55,Home Appliances,David,220000,9,176000,1584000,1980000,396000
45778,North,Port Harcourt,Retail,Online,Laptop A13,Electronics,Grace,420000,3,336000,1008000,1260000,252000
45671,North,Port Harcourt,Retail,Store,Smartphone Z10,Electronics,Musa,250000,1,200000,200000,250000,50000
45679,East,Lagos,Retail,Store,Sofa Classic,Furniture,Aisha,320000,7,256000,1792000,2240000,448000
45687,North,Lagos,Retail,Online,Laptop A13,Electronics,Grace,420000,2,336000,672000,840000,168000
45741,South,Port Harcourt,Retail,Store,Sofa Classic,Furniture,Musa,320000,3,256000,768000,960000,192000
45706,South,Port Harcourt,Corporate,Online,Printer P50,Electronics,Aisha,150000,2,120000,240000,300000,60000
45699,West,Lagos,Corporate,Store,Laptop A13,Electronics,Musa,420000,8,336000,2688000,3360000,672000
45776,East,Port Harcourt,Corporate,Store,Laptop A13,Electronics,Grace,420000,1,336000,336000,420000,84000
45726,West,Abuja,Retail,Online,Desktop PC D21,Electronics,Peter,300000,5,240000,1200000,1500000,300000
45712,East,Port Harcourt,Retail,Store,Air Conditioner X2,Home Appliances,Aisha,180000,7,144000,1008000,1260000,252000
45674,West,Abuja,Retail,Store,Printer P50,Electronics,David,150000,10,120000,1200000,1500000,300000
45694,West,Abuja,Corporate,Online,Desktop PC D21,Electronics,Peter,300000,7,240000,1680000,2100000,420000
45697,North,Lagos,Retail,Store,Refrigerator R55,Home Appliances,Chidinma,220000,2,176000,352000,440000,88000
45772,East,Port Harcourt,Retail,Store,Office Chair Pro,Furniture,Musa,85000,8,68000,544000,680000,136000
45755,West,Lagos,Retail,Online,Refrigerator R55,Home Appliances,Grace,220000,7,176000,1232000,1540000,308000
45769,North,Abuja,Retail,Store,Refrigerator R55,Home Appliances,Peter,220000,6,176000,1056000,1320000,264000
45737,North,Port Harcourt,Retail,Store,Air Conditioner X2,Home Appliances,Musa,180000,3,144000,432000,540000,108000
45683,South,Lagos,Retail,Online,Smartphone Z10,Electronics,Peter,250000,6,200000,1200000,1500000,300000
45744,West,Kano,Corporate,Store,Printer P50,Electronics,Aisha,150000,7,120000,840000,1050000,210000
45775,South,Port Harcourt,Retail,Online,Desktop PC D21,Electronics,Chidinma,300000,9,240000,2160000,2700000,540000
45771,West,Kano,Retail,Online,Laptop A13,Electronics,Musa,420000,5,336000,1680000,2100000,420000
45743,South,Port Harcourt,Retail,Store,Desktop PC D21,Electronics,Musa,300000,3,240000,720000,900000,180000
45694,East,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,Chidinma,250000,5,200000,1000000,1250000,250000
45774,West,Abuja,Corporate,Store,Printer P50,Electronics,Peter,150000,2,120000,240000,300000,60000
45769,East,Lagos,Corporate,Online,Refrigerator R55,Home Appliances,Grace,220000,3,176000,528000,660000,132000
45721,East,Lagos,Corporate,Store,Desktop PC D21,Electronics,David,300000,6,240000,1440000,1800000,360000
45755,South,Lagos,Retail,Store,Air Conditioner X2,Home Appliances,Grace,180000,2,144000,288000,360000,72000
45716,East,Abuja,Retail,Online,Printer P50,Electronics,Aisha,150000,5,120000,600000,750000,150000
45765,East,Kano,Corporate,Store,Office Chair Pro,Furniture,Aisha,85000,1,68000,68000,85000,17000
45668,West,Port Harcourt,Retail,Online,Blender B10,Home Appliances,Peter,30000,1,24000,24000,30000,6000
45710,East,Lagos,Retail,Store,Office Chair Pro,Furniture,Aisha,85000,1,68000,68000,85000,17000
45735,South,Lagos,Retail,Store,Blender B10,Home Appliances,Aisha,30000,2,24000,48000,60000,12000
45727,East,Port Harcourt,Retail,Store,Laptop A13,Electronics,Chidinma,420000,3,336000,1008000,1260000,252000
45676,West,Lagos,Retail,Store,Blender B10,Home Appliances,Peter,30000,2,24000,48000,60000,12000
45673,South,Abuja,Retail,Store,Desktop PC D21,Electronics,Musa,300000,9,240000,2160000,2700000,540000
45685,East,Kano,Corporate,Store,Printer P50,Electronics,Peter,150000,4,120000,480000,600000,120000
45768,East,Port Harcourt,Retail,Store,Refrigerator R55,Home Appliances,Grace,220000,2,176000,352000,440000,88000
45759,South,Lagos,Retail,Store,Office Chair Pro,Furniture,Chidinma,85000,6,68000,408000,510000,102000
45713,West,Lagos,Retail,Store,Desktop PC D21,Electronics,Chidinma,300000,8,240000,1920000,2400000,480000
45773,South,Kano,Corporate,Store,Laptop A13,Electronics,Peter,420000,2,336000,672000,840000,168000
45682,East,Kano,Retail,Store,Refrigerator R55,Home Appliances,David,220000,3,176000,528000,660000,132000
45769,East,Lagos,Retail,Store,Laptop A13,Electronics,Chidinma,420000,10,336000,3360000,4200000,840000
45748,North,Lagos,Retail,Store,Desktop PC D21,Electronics,David,300000,7,240000,1680000,2100000,420000
45748,East,Kano,Retail,Store,Blender B10,Home Appliances,Musa,30000,1,24000,24000,30000,6000
45707,East,Lagos,Corporate,Store,Blender B10,Home Appliances,Chidinma,30000,7,24000,168000,210000,42000
45670,North,Abuja,Corporate,Store,Office Chair Pro,Furniture,Peter,85000,8,68000,544000,680000,136000
45742,East,Lagos,Retail,Store,Smartphone Z10,Electronics,David,250000,10,200000,2000000,2500000,500000
45778,West,Lagos,Retail,Store,Office Chair Pro,Furniture,Grace,85000,4,68000,272000,340000,68000
45777,West,Abuja,Retail,Store,Smartphone Z10,Electronics,Grace,250000,6,200000,1200000,1500000,300000
45768,East,Abuja,Corporate,Store,Sofa Classic,Furniture,Aisha,320000,7,256000,1792000,2240000,448000
45725,East,Abuja,Corporate,Store,Air Conditioner X2,Home Appliances,Chidinma,180000,2,144000,288000,360000,72000
45774,North,Abuja,Corporate,Store,Refrigerator R55,Home Appliances,Grace,220000,2,176000,352000,440000,88000
45686,North,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,David,180000,6,144000,864000,1080000,216000
45680,West,Abuja,Retail,Store,Air Conditioner X2,Home Appliances,David,180000,3,144000,432000,540000,108000
45760,West,Kano,Retail,Store,Microwave M20,Home Appliances,David,60000,2,48000,96000,120000,24000
45748,North,Abuja,Corporate,Store,Desktop PC D21,Electronics,Aisha,300000,1,240000,240000,300000,60000
45709,South,Kano,Corporate,Store,Laptop A13,Electronics,David,420000,2,336000,672000,840000,168000
45758,West,Lagos,Retail,Store,Smartphone Z10,Electronics,David,250000,9,200000,1800000,2250000,450000
45751,South,Port Harcourt,Corporate,Store,Air Conditioner X2,Home Appliances,Aisha,180000,5,144000,720000,900000,180000
45695,South,Lagos,Corporate,Store,Printer P50,Electronics,Peter,150000,5,120000,600000,750000,150000
45686,West,Abuja,Retail,Store,Sofa Classic,Furniture,Grace,320000,4,256000,1024000,1280000,256000
45666,South,Kano,Retail,Store,Air Conditioner X2,Home Appliances,Peter,180000,10,144000,1440000,1800000,360000
45678,North,Port Harcourt,Corporate,Store,Laptop A13,Electronics,Aisha,420000,2,336000,672000,840000,168000
45706,South,Port Harcourt,Corporate,Store,Printer P50,Electronics,Aisha,150000,6,120000,720000,900000,180000
45768,West,Lagos,Corporate,Store,Printer P50,Electronics,David,150000,4,120000,480000,600000,120000
45718,East,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,Aisha,250000,9,200000,1800000,2250000,450000
45667,South,Lagos,Corporate,Store,Refrigerator R55,Home Appliances,Grace,220000,8,176000,1408000,1760000,352000
45756,North,Kano,Retail,Store,Printer P50,Electronics,Musa,150000,2,120000,240000,300000,60000
45724,West,Lagos,Corporate,Store,Refrigerator R55,Home Appliances,Musa,220000,4,176000,704000,880000,176000
45766,South,Port Harcourt,Corporate,Store,Blender B10,Home Appliances,Aisha,30000,6,24000,144000,180000,36000
45695,East,Abuja,Retail,Store,Office Chair Pro,Furniture,Musa,85000,3,68000,204000,255000,51000
45745,East,Lagos,Retail,Store,Office Chair Pro,Furniture,Chidinma,85000,2,68000,136000,170000,34000
45691,North,Lagos,Retail,Store,Smartphone Z10,Electronics,Musa,250000,10,200000,2000000,2500000,500000
45765,West,Lagos,Corporate,Store,Refrigerator R55,Home Appliances,Aisha,220000,2,176000,352000,440000,88000
45727,West,Port Harcourt,Corporate,Store,Desktop PC D21,Electronics,Aisha,300000,9,240000,2160000,2700000,540000
45722,East,Abuja,Retail,Store,Refrigerator R55,Home Appliances,David,220000,3,176000,528000,660000,132000
45677,East,Abuja,Corporate,Store,Smartphone Z10,Electronics,Musa,250000,8,200000,1600000,2000000,400000
45666,South,Lagos,Corporate,Store,Smartphone Z10,Electronics,Grace,250000,5,200000,1000000,1250000,250000
45713,North,Abuja,Retail,Store,Laptop A13,Electronics,David,420000,5,336000,1680000,2100000,420000
45701,South,Lagos,Retail,Store,Microwave M20,Home Appliances,Grace,60000,7,48000,336000,420000,84000
45766,East,Kano,Retail,Store,Blender B10,Home Appliances,Chidinma,30000,8,24000,192000,240000,48000
45719,North,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,Musa,250000,2,200000,400000,500000,100000
45714,East,Port Harcourt,Retail,Store,Microwave M20,Home Appliances,Grace,60000,8,48000,384000,480000,96000
45755,West,Port Harcourt,Retail,Store,Blender B10,Home Appliances,Aisha,30000,7,24000,168000,210000,42000
45699,South,Lagos,Corporate,Store,Blender B10,Home Appliances,Chidinma,30000,3,24000,72000,90000,18000
45750,South,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,Aisha,180000,5,144000,720000,900000,180000
45717,East,Abuja,Retail,Store,Smartphone Z10,Electronics,Peter,250000,5,200000,1000000,1250000,250000
45733,East,Port Harcourt,Retail,Store,Office Chair Pro,Furniture,Aisha,85000,3,68000,204000,255000,51000
45754,North,Port Harcourt,Corporate,Store,Blender B10,Home Appliances,David,30000,1,24000,24000,30000,6000
45743,South,Kano,Corporate,Store,Desktop PC D21,Electronics,Peter,300000,10,240000,2400000,3000000,600000
45696,South,Lagos,Corporate,Store,Laptop A13,Electronics,Aisha,420000,5,336000,1680000,2100000,420000
45758,East,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,Aisha,250000,4,200000,800000,1000000,200000
45732,South,Kano,Retail,Store,Refrigerator R55,Home Appliances,Chidinma,220000,3,176000,528000,660000,132000
45723,North,Abuja,Retail,Store,Sofa Classic,Furniture,Musa,320000,2,256000,512000,640000,128000
45751,West,Abuja,Corporate,Store,Sofa Classic,Furniture,Grace,320000,9,256000,2304000,2880000,576000
45715,North,Lagos,Retail,Store,Refrigerator R55,Home Appliances,David,220000,10,176000,1760000,2200000,440000
45718,South,Port Harcourt,Retail,Store,Office Chair Pro,Furniture,Musa,85000,1,68000,68000,85000,17000
45674,South,Abuja,Retail,Online,Desktop PC D21,Electronics,Musa,300000,4,240000,960000,1200000,240000
45715,South,Abuja,Corporate,Store,Office Chair Pro,Furniture,David,85000,5,68000,340000,425000,85000
45767,South,Abuja,Corporate,Online,Desktop PC D21,Electronics,Grace,300000,5,240000,1200000,1500000,300000
45666,South,Abuja,Retail,Store,Desktop PC D21,Electronics,Chidinma,300000,5,240000,1200000,1500000,300000
45749,West,Lagos,Corporate,Store,Blender B10,Home Appliances,Chidinma,30000,10,24000,240000,300000,60000
45702,South,Kano,Retail,Online,Refrigerator R55,Home Appliances,Peter,220000,6,176000,1056000,1320000,264000
45754,West,Abuja,Corporate,Online,Office Chair Pro,Furniture,David,85000,9,68000,612000,765000,153000
45678,East,Abuja,Retail,Online,Laptop A13,Electronics,Musa,420000,10,336000,3360000,4200000,840000
45699,North,Port Harcourt,Corporate,Store,Laptop A13,Electronics,Peter,420000,1,336000,336000,420000,84000
45774,West,Lagos,Retail,Store,Microwave M20,Home Appliances,Musa,60000,6,48000,288000,360000,72000
45730,South,Abuja,Retail,Store,Printer P50,Electronics,Musa,150000,1,120000,120000,150000,30000
45709,North,Kano,Retail,Online,Smartphone Z10,Electronics,Musa,250000,5,200000,1000000,1250000,250000
45777,East,Abuja,Retail,Store,Refrigerator R55,Home Appliances,Musa,220000,5,176000,880000,1100000,220000
45772,West,Lagos,Corporate,Store,Microwave M20,Home Appliances,Musa,60000,2,48000,96000,120000,24000
45724,East,Abuja,Corporate,Store,Printer P50,Electronics,Grace,150000,3,120000,360000,450000,90000
45715,South,Lagos,Corporate,Store,Office Chair Pro,Furniture,Aisha,85000,3,68000,204000,255000,51000
45662,North,Abuja,Retail,Store,Air Conditioner X2,Home Appliances,Grace,180000,7,144000,1008000,1260000,252000
45740,North,Lagos,Corporate,Online,Air Conditioner X2,Home Appliances,Aisha,180000,10,144000,1440000,1800000,360000
45776,North,Port Harcourt,Corporate,Store,Air Conditioner X2,Home Appliances,Musa,180000,1,144000,144000,180000,36000
45671,West,Abuja,Retail,Online,Sofa Classic,Furniture,Musa,320000,5,256000,1280000,1600000,320000
45730,East,Lagos,Retail,Store,Laptop A13,Electronics,Peter,420000,5,336000,1680000,2100000,420000
45719,West,Kano,Corporate,Online,Air Conditioner X2,Home Appliances,Chidinma,180000,2,144000,288000,360000,72000
45766,South,Kano,Retail,Store,Refrigerator R55,Home Appliances,David,220000,1,176000,176000,220000,44000
45760,West,Kano,Corporate,Online,Sofa Classic,Furniture,Aisha,320000,4,256000,1024000,1280000,256000
45740,South,Kano,Retail,Online,Smartphone Z10,Electronics,David,250000,4,200000,800000,1000000,200000
45715,South,Port Harcourt,Retail,Store,Microwave M20,Home Appliances,Grace,60000,10,48000,480000,600000,120000
45679,East,Abuja,Corporate,Online,Air Conditioner X2,Home Appliances,Aisha,180000,10,144000,1440000,1800000,360000
45692,East,Kano,Corporate,Store,Desktop PC D21,Electronics,Peter,300000,5,240000,1200000,1500000,300000
45770,East,Abuja,Retail,Store,Office Chair Pro,Furniture,Aisha,85000,7,68000,476000,595000,119000
45751,East,Port Harcourt,Retail,Online,Air Conditioner X2,Home Appliances,Musa,180000,5,144000,720000,900000,180000
45680,East,Kano,Corporate,Store,Sofa Classic,Furniture,David,320000,4,256000,1024000,1280000,256000
45730,West,Port Harcourt,Corporate,Online,Air Conditioner X2,Home Appliances,Musa,180000,8,144000,1152000,1440000,288000
45675,North,Kano,Retail,Online,Blender B10,Home Appliances,Aisha,30000,3,24000,72000,90000,18000
45772,North,Abuja,Corporate,Store,Refrigerator R55,Home Appliances,David,220000,3,176000,528000,660000,132000
45769,East,Kano,Retail,Online,Office Chair Pro,Furniture,David,85000,4,68000,272000,340000,68000
45703,North,Lagos,Retail,Online,Air Conditioner X2,Home Appliances,David,180000,6,144000,864000,1080000,216000
45674,North,Kano,Corporate,Store,Refrigerator R55,Home Appliances,Chidinma,220000,8,176000,1408000,1760000,352000
45689,South,Lagos,Retail,Store,Printer P50,Electronics,Grace,150000,1,120000,120000,150000,30000
45718,North,Kano,Corporate,Online,Air Conditioner X2,Home Appliances,Peter,180000,9,144000,1296000,1620000,324000
45777,North,Kano,Corporate,Store,Laptop A13,Electronics,Chidinma,420000,10,336000,3360000,4200000,840000
45740,West,Abuja,Retail,Online,Smartphone Z10,Electronics,Chidinma,250000,10,200000,2000000,2500000,500000
45762,East,Kano,Retail,Store,Refrigerator R55,Home Appliances,David,220000,3,176000,528000,660000,132000
45684,North,Abuja,Retail,Online,Blender B10,Home Appliances,Peter,30000,4,24000,96000,120000,24000
45755,East,Abuja,Retail,Store,Air Conditioner X2,Home Appliances,Peter,180000,9,144000,1296000,1620000,324000
45716,West,Kano,Retail,Store,Air Conditioner X2,Home Appliances,Peter,180000,7,144000,1008000,1260000,252000
45706,East,Port Harcourt,Corporate,Store,Printer P50,Electronics,Chidinma,150000,7,120000,840000,1050000,210000
45674,East,Abuja,Retail,Online,Blender B10,Home Appliances,Musa,30000,4,24000,96000,120000,24000
45687,East,Lagos,Retail,Online,Sofa Classic,Furniture,Peter,320000,2,256000,512000,640000,128000
45749,East,Lagos,Corporate,Store,Sofa Classic,Furniture,Aisha,320000,6,256000,1536000,1920000,384000
45762,East,Kano,Corporate,Store,Laptop A13,Electronics,David,420000,10,336000,3360000,4200000,840000
45761,South,Abuja,Retail,Online,Refrigerator R55,Home Appliances,Chidinma,220000,8,176000,1408000,1760000,352000
45737,East,Port Harcourt,Retail,Online,Desktop PC D21,Electronics,Chidinma,300000,10,240000,2400000,3000000,600000
45677,South,Abuja,Corporate,Store,Desktop PC D21,Electronics,Musa,300000,3,240000,720000,900000,180000
45699,North,Port Harcourt,Retail,Online,Sofa Classic,Furniture,Aisha,320000,5,256000,1280000,1600000,320000
45701,East,Abuja,Retail,Online,Office Chair Pro,Furniture,Chidinma,85000,7,68000,476000,595000,119000
45702,West,Kano,Retail,Store,Refrigerator R55,Home Appliances,Aisha,220000,2,176000,352000,440000,88000
45739,North,Abuja,Retail,Store,Desktop PC D21,Electronics,Musa,300000,2,240000,480000,600000,120000
45702,South,Lagos,Corporate,Online,Office Chair Pro,Furniture,David,85000,3,68000,204000,255000,51000
45676,North,Abuja,Retail,Store,Refrigerator R55,Home Appliances,Aisha,220000,7,176000,1232000,1540000,308000
45743,East,Kano,Corporate,Online,Printer P50,Electronics,Musa,150000,3,120000,360000,450000,90000
45682,East,Lagos,Retail,Store,Laptop A13,Electronics,Aisha,420000,10,336000,3360000,4200000,840000
45695,North,Lagos,Retail,Store,Microwave M20,Home Appliances,Peter,60000,3,48000,144000,180000,36000
45678,East,Lagos,Corporate,Online,Desktop PC D21,Electronics,David,300000,9,240000,2160000,2700000,540000
45698,South,Lagos,Corporate,Online,Microwave M20,Home Appliances,Chidinma,60000,7,48000,336000,420000,84000
45735,West,Port Harcourt,Retail,Online,Sofa Classic,Furniture,Musa,320000,3,256000,768000,960000,192000
